日期,代號,均線,法人,收盤價
2026-04-14,3162.TWO,1,0,67.4
2026-04-15,3162.TWO,1,0,67.5
2026-04-13,3131.TWO,1,0,3485.0
2026-04-14,3131.TWO,1,0,3285.0
2026-04-15,3131.TWO,1,0,3225.0
2026-04-10,3064.TWO,-1,0,19.6
2026-04-13,3064.TWO,-1,0,19.6
2026-04-14,3064.TWO,-1,0,19.6
2026-04-13,3067.TWO,1,0,19.7
2026-04-14,3067.TWO,1,0,19.95
2026-04-15,3067.TWO,1,0,18.7
2026-04-13,3088.TWO,1,0,92.0
2026-04-14,3088.TWO,1,0,92.6
2026-04-15,3088.TWO,1,0,92.6
2026-04-13,3092.TW,-1,0,30.05
2026-04-14,3092.TW,1,0,33.05
2026-04-15,3092.TW,1,0,36.35
2026-04-13,3093.TWO,1,0,62.6
2026-04-14,3093.TWO,1,0,68.8
2026-04-15,3093.TWO,1,0,75.6
2026-04-13,3094.TW,-1,0,22.9
2026-04-14,3094.TW,-1,0,22.85
2026-04-15,3094.TW,-1,0,23.1
2026-04-13,3094.TW,-1,0,22.9
2026-04-14,3094.TW,-1,0,22.85
2026-04-15,3094.TW,-1,0,23.1
2026-04-13,3095.TWO,1,0,33.45
2026-04-14,3095.TWO,1,0,33.25
2026-04-15,3095.TWO,1,0,33.6
2026-04-13,3115.TWO,-1,0,9.6
2026-04-14,3115.TWO,1,0,9.75
2026-04-15,3115.TWO,-1,0,9.5
2026-04-13,3117.TWO,1,0,7.5
2026-04-14,3117.TWO,1,0,7.65
2026-04-15,3117.TWO,1,0,24.15
2026-04-13,3118.TWO,1,0,33.5
2026-04-14,3118.TWO,-1,0,33.35
2026-04-15,3118.TWO,1,0,33.5
2026-04-13,3188.TWO,-1,0,27.0
2026-04-14,3188.TWO,-1,0,26.8
2026-04-15,3188.TWO,-1,0,26.6
2026-04-13,3189.TW,1,0,366.5
2026-04-14,3189.TW,1,0,371.0
2026-04-15,3189.TW,1,0,389.5
2026-04-13,3189.TW,1,0,366.5
2026-04-14,3189.TW,1,0,371.0
2026-04-15,3189.TW,1,0,389.5
2026-04-13,3191.TWO,-1,0,13.6
2026-04-14,3191.TWO,1,0,13.85
2026-04-15,3191.TWO,-1,0,13.4
2026-04-13,3266.TW,1,0,13.7
2026-04-14,3266.TW,1,0,13.9
2026-04-15,3266.TW,1,0,13.8
2026-04-13,3272.TWO,-1,0,14.6
2026-04-14,3272.TWO,-1,0,14.6
2026-04-15,3272.TWO,-1,0,14.5
2026-04-13,3289.TWO,1,0,171.0
2026-04-14,3289.TWO,1,0,188.0
2026-04-15,3289.TWO,1,0,184.0
2026-04-13,3293.TWO,1,0,766.0
2026-04-14,3293.TWO,1,0,759.0
2026-04-15,3293.TWO,-1,0,751.0
2026-04-13,3296.TW,-1,0,21.5
2026-04-14,3296.TW,-1,0,21.5
2026-04-15,3296.TW,1,0,21.75
2026-04-13,3296.TW,-1,0,21.5
2026-04-14,3296.TW,-1,0,21.5
2026-04-15,3296.TW,1,0,21.75
2026-04-13,3303.TWO,-1,0,45.9
2026-04-14,3303.TWO,1,0,46.15
2026-04-15,3303.TWO,-1,0,46.1
2026-04-13,3306.TWO,-1,0,47.05
2026-04-14,3306.TWO,1,0,47.45
2026-04-15,3306.TWO,1,0,47.55
2026-04-13,3311.TW,1,0,33.3
2026-04-14,3311.TW,1,0,32.8
2026-04-15,3311.TW,1,0,32.8
2026-04-13,3311.TW,1,0,33.3
2026-04-14,3311.TW,1,0,32.8
2026-04-15,3311.TW,1,0,32.8
2026-04-13,3264.TWO,1,0,191.5
2026-04-14,3264.TWO,1,0,187.0
2026-04-15,3264.TWO,1,0,190.0
2026-04-13,3062.TW,1,0,31.85
2026-04-14,3062.TW,1,0,31.45
2026-04-15,3062.TW,1,0,30.65
2026-04-13,3260.TWO,-1,0,365.5
2026-04-14,3260.TWO,-1,0,376.0
2026-04-15,3260.TWO,-1,0,369.5
2026-04-13,3206.TWO,-1,0,37.45
2026-04-14,3206.TWO,1,0,39.1
2026-04-15,3206.TWO,-1,0,38.3
2026-04-13,3207.TWO,-1,0,65.4
2026-04-14,3207.TWO,-1,0,66.5
2026-04-15,3207.TWO,1,0,67.9
2026-04-13,3211.TWO,1,0,359.5
2026-04-14,3211.TWO,1,0,350.0
2026-04-15,3211.TWO,1,0,351.0
2026-04-13,3218.TWO,-1,0,129.5
2026-04-14,3218.TWO,-1,0,130.5
2026-04-15,3218.TWO,-1,0,130.0
2026-04-13,3219.TWO,-1,0,62.9
2026-04-14,3219.TWO,-1,0,62.2
2026-04-15,3219.TWO,-1,0,63.5
2026-04-13,3228.TWO,1,0,134.5
2026-04-14,3228.TWO,1,0,134.0
2026-04-15,3228.TWO,1,0,133.0
2026-04-13,3229.TW,1,0,22.65
2026-04-14,3229.TW,1,0,24.5
2026-04-15,3229.TW,1,0,26.3
2026-04-13,3229.TW,1,0,22.65
2026-04-14,3229.TW,1,0,24.5
2026-04-15,3229.TW,1,0,26.3
2026-04-13,3231.TW,1,0,134.5
2026-04-14,3231.TW,1,0,136.5
2026-04-15,3231.TW,1,0,134.5
2026-04-13,3231.TW,1,0,134.5
2026-04-14,3231.TW,1,0,136.5
2026-04-15,3231.TW,1,0,134.5
2026-04-13,3232.TWO,-1,0,22.1
2026-04-14,3232.TWO,-1,0,22.05
2026-04-15,3232.TWO,-1,0,22.0
2026-04-13,3234.TWO,1,0,124.5
2026-04-14,3234.TWO,1,0,118.0
2026-04-15,3234.TWO,1,0,113.5
2026-04-13,3236.TWO,1,0,34.6
2026-04-14,3236.TWO,1,0,33.85
2026-04-15,3236.TWO,1,0,34.85
2026-04-13,3259.TWO,-1,0,17.5
2026-04-14,3259.TWO,-1,0,17.4
2026-04-15,3259.TWO,-1,0,17.2
2026-04-13,3062.TW,1,0,31.85
2026-04-14,3062.TW,1,0,31.45
2026-04-15,3062.TW,1,0,30.65
2026-04-13,3092.TW,-1,0,30.05
2026-04-14,3092.TW,1,0,33.05
2026-04-15,3092.TW,1,0,36.35
2026-04-13,3015.TW,-1,0,50.5
2026-04-14,3015.TW,1,0,51.1
2026-04-15,3015.TW,1,0,51.3
2026-04-13,3015.TW,-1,0,50.5
2026-04-14,3015.TW,1,0,51.1
2026-04-15,3015.TW,1,0,51.3
2026-04-13,3016.TW,-1,0,56.7
2026-04-14,3016.TW,1,0,60.8
2026-04-15,3016.TW,1,0,63.3
2026-04-13,3016.TW,-1,0,56.7
2026-04-14,3016.TW,1,0,60.8
2026-04-15,3016.TW,1,0,63.3
2026-04-13,3019.TW,-1,0,125.0
2026-04-14,3019.TW,1,0,131.0
2026-04-15,3019.TW,1,0,128.0
2026-04-13,3023.TW,1,0,273.0
2026-04-14,3023.TW,1,0,268.0
2026-04-15,3023.TW,1,0,269.0
2026-04-13,3023.TW,1,0,273.0
2026-04-14,3023.TW,1,0,268.0
2026-04-15,3023.TW,1,0,269.0
2026-04-13,3025.TW,1,0,63.1
2026-04-14,3025.TW,1,0,62.9
2026-04-15,3025.TW,1,0,64.6
2026-04-13,3025.TW,1,0,63.1
2026-04-14,3025.TW,1,0,62.9
2026-04-15,3025.TW,1,0,64.6
2026-04-13,3026.TW,1,0,213.0
2026-04-14,3026.TW,1,0,229.5
2026-04-15,3026.TW,1,0,225.0
2026-04-13,3026.TW,1,0,213.0
2026-04-14,3026.TW,1,0,229.5
2026-04-15,3026.TW,1,0,225.0
2026-04-13,3011.TW,1,0,12.85
2026-04-14,3011.TW,1,0,12.95
2026-04-15,3011.TW,-1,0,12.55
2026-04-13,3011.TW,1,0,12.85
2026-04-14,3011.TW,1,0,12.95
2026-04-15,3011.TW,-1,0,12.55
2026-04-13,2929.TW,-1,0,6.17
2026-04-14,2929.TW,-1,0,6.22
2026-04-15,2929.TW,-1,0,6.22
2026-04-13,2937.TWO,1,0,45.1
2026-04-14,2937.TWO,1,0,45.3
2026-04-15,2937.TWO,-1,0,45.0
2026-04-13,2938.TWO,-1,0,22.5
2026-04-14,2938.TWO,-1,0,22.85
2026-04-15,2938.TWO,-1,0,22.8
2026-04-13,2940.TWO,1,0,23.9
2026-04-14,2940.TWO,-1,0,23.4
2026-04-15,2940.TWO,-1,0,23.4
2026-04-13,2948.TWO,1,0,40.5
2026-04-14,2948.TWO,-1,0,39.15
2026-04-15,2948.TWO,1,0,39.95
2026-04-13,2949.TWO,-1,0,59.2
2026-04-14,2949.TWO,-1,0,58.5
2026-04-15,2949.TWO,-1,0,57.8
2026-04-13,3002.TW,-1,0,18.8
2026-04-14,3002.TW,-1,0,19.0
2026-04-15,3002.TW,-1,0,19.05
2026-04-13,3002.TW,-1,0,18.8
2026-04-14,3002.TW,-1,0,19.0
2026-04-15,3002.TW,-1,0,19.05
2026-04-13,3003.TW,1,0,53.8
2026-04-14,3003.TW,1,0,54.4
2026-04-15,3003.TW,1,0,53.2
2026-04-13,3003.TW,1,0,53.8
2026-04-14,3003.TW,1,0,54.4
2026-04-15,3003.TW,1,0,53.2
2026-04-13,3010.TW,1,0,136.0
2026-04-14,3010.TW,1,0,135.0
2026-04-15,3010.TW,1,0,134.5
2026-04-13,3010.TW,1,0,136.0
2026-04-14,3010.TW,1,0,135.0
2026-04-15,3010.TW,1,0,134.5
2026-04-13,3027.TW,-1,0,19.0
2026-04-14,3027.TW,-1,0,19.3
2026-04-15,3027.TW,-1,0,19.4
2026-04-13,3027.TW,-1,0,19.0
2026-04-14,3027.TW,-1,0,19.3
2026-04-15,3027.TW,-1,0,19.4
2026-04-13,3019.TW,-1,0,125.0
2026-04-14,3019.TW,1,0,131.0
2026-04-15,3019.TW,1,0,128.0
2026-04-13,3028.TW,1,0,59.8
2026-04-14,3028.TW,1,0,64.1
2026-04-15,3028.TW,1,0,64.0
2026-04-13,3046.TW,1,0,48.65
2026-04-14,3046.TW,1,0,48.7
2026-04-15,3046.TW,1,0,48.75
2026-04-13,3046.TW,1,0,48.65
2026-04-14,3046.TW,1,0,48.7
2026-04-15,3046.TW,1,0,48.75
2026-04-13,3047.TW,-1,0,15.7
2026-04-14,3047.TW,-1,0,15.7
2026-04-15,3047.TW,-1,0,15.75
2026-04-13,3047.TW,-1,0,15.7
2026-04-14,3047.TW,-1,0,15.7
2026-04-15,3047.TW,-1,0,15.75
2026-04-13,3028.TW,1,0,59.8
2026-04-14,3028.TW,1,0,64.1
2026-04-15,3028.TW,1,0,64.0
2026-04-13,3056.TW,-1,0,14.75
2026-04-14,3056.TW,-1,0,14.75
2026-04-15,3056.TW,-1,0,14.75
2026-04-13,3043.TW,-1,0,19.35
2026-04-14,3043.TW,-1,0,19.35
2026-04-15,3043.TW,-1,0,19.4
2026-04-13,3043.TW,-1,0,19.35
2026-04-14,3043.TW,-1,0,19.35
2026-04-15,3043.TW,-1,0,19.4
2026-04-13,3029.TW,-1,0,96.8
2026-04-14,3029.TW,-1,0,98.3
2026-04-15,3029.TW,-1,0,97.1
2026-04-13,3029.TW,-1,0,96.8
2026-04-14,3029.TW,-1,0,98.3
2026-04-15,3029.TW,-1,0,97.1
2026-04-13,3030.TW,1,0,310.5
2026-04-14,3030.TW,1,0,303.0
2026-04-15,3030.TW,1,0,304.0
2026-04-13,3030.TW,1,0,310.5
2026-04-14,3030.TW,1,0,303.0
2026-04-15,3030.TW,1,0,304.0
2026-04-13,3031.TW,1,0,31.15
2026-04-14,3031.TW,1,0,31.1
2026-04-15,3031.TW,1,0,31.75
2026-04-13,3031.TW,1,0,31.15
2026-04-14,3031.TW,1,0,31.1
2026-04-15,3031.TW,1,0,31.75
2026-04-13,3032.TW,-1,0,61.7
2026-04-14,3032.TW,-1,0,61.3
2026-04-15,3032.TW,-1,0,60.7
2026-04-13,3032.TW,-1,0,61.7
2026-04-14,3032.TW,-1,0,61.3
2026-04-15,3032.TW,-1,0,60.7
2026-04-13,3037.TW,1,0,626.0
2026-04-14,3037.TW,1,0,597.0
2026-04-15,3037.TW,1,0,615.0
2026-04-13,3037.TW,1,0,626.0
2026-04-14,3037.TW,1,0,597.0
2026-04-15,3037.TW,1,0,615.0
2026-04-13,3038.TW,-1,0,20.6
2026-04-14,3038.TW,1,0,22.65
2026-04-15,3038.TW,1,0,23.05
2026-04-13,3038.TW,-1,0,20.6
2026-04-14,3038.TW,1,0,22.65
2026-04-15,3038.TW,1,0,23.05
2026-04-13,3042.TW,1,0,129.5
2026-04-14,3042.TW,1,0,133.5
2026-04-15,3042.TW,1,0,131.0
2026-04-13,3041.TW,-1,0,22.0
2026-04-14,3041.TW,-1,0,22.25
2026-04-15,3041.TW,-1,0,22.1
2026-04-13,3041.TW,-1,0,22.0
2026-04-14,3041.TW,-1,0,22.25
2026-04-15,3041.TW,-1,0,22.1
2026-04-13,3042.TW,1,0,129.5
2026-04-14,3042.TW,1,0,133.5
2026-04-15,3042.TW,1,0,131.0
